dateTime,url,isSeries,name,originalName,year,isWatched,userVote,tmdbId
2023-08-31,https://www.kinopoisk.ru/film/1846/,нет,Небесный замок Лапута,Tenkuu no Shiro Laputa,1986,да,8,10515
2023-08-31,https://www.kinopoisk.ru/film/261127/,нет,Рыбка Поньо на утесе,Gake no ue no Ponyo,2008,да,7,12429
2023-08-31,https://www.kinopoisk.ru/film/8240/,нет,Навсикая из долины ветров,Kaze no tani no Naushika,1984,да,9,81
2023-08-29,https://www.kinopoisk.ru/film/441/,нет,Принцесса Мононоке,Mononoke-hime,1997,да,8,128
2023-08-15,https://www.kinopoisk.ru/film/1121377/,нет,100 вещей и ничего лишнего,100 Dinge,2018,да,7,546630
2023-07-12,https://www.kinopoisk.ru/film/3795/,нет,Сладкий ноябрь,Sweet November,2001,да,6,1921
2023-07-07,https://www.kinopoisk.ru/film/1044045/,нет,Власть,Vice,2018,да,7,429197
2023-07-05,https://www.kinopoisk.ru/film/927898/,нет,Переводчик,The Covenant,2022,да,6,882569
2023-06-13,https://www.kinopoisk.ru/film/574726/,нет,Со склонов Кокурико,Kokuriko-zaka kara,2011,да,7,83389
2023-06-01,https://www.kinopoisk.ru/film/8221/,нет,Мой сосед Тоторо,Tonari no Totoro,1988,да,8,8392
2023-05-27,https://www.kinopoisk.ru/film/370/,нет,Унесённые призраками,Sen to Chihiro no kamikakushi,2001,да,8,129
2023-05-27,https://www.kinopoisk.ru/film/49684/,нет,Ходячий замок,Howl no Ugoku Shiro,2004,да,8,4935
2023-04-28,https://www.kinopoisk.ru/film/462515/,нет,Жизнь прекрасна,50/50,2011,да,7,40807
2023-04-20,https://www.kinopoisk.ru/film/1227997/,нет,Мира,,2022,да,7,864101
2023-04-11,https://www.kinopoisk.ru/film/432791/,нет,"Человек, который изменил всё",Moneyball,2011,да,7,60308
2023-04-10,https://www.kinopoisk.ru/film/837552/,нет,Сделано в Америке,American Made,2017,да,7,337170
2023-04-09,https://www.kinopoisk.ru/film/1267348/,нет,Джон Уик 4,John Wick: Chapter 4,2023,да,7,603692
2023-04-07,https://www.kinopoisk.ru/film/1009536/,нет,Джон Уик 3,John Wick: Chapter 3 - Parabellum,2019,да,7,458156
2023-04-07,https://www.kinopoisk.ru/film/885658/,нет,Джон Уик 2,John Wick: Chapter Two,2017,да,7,324552
2023-04-05,https://www.kinopoisk.ru/film/762738/,нет,Джон Уик,John Wick,2014,да,6,245891
2023-03-30,https://www.kinopoisk.ru/film/1338502/,нет,Крушение,Plane,2022,да,6,646389
2023-03-30,https://www.kinopoisk.ru/film/485311/,нет,Король говорит!,The King's Speech,2010,да,8,45269
2023-03-29,https://www.kinopoisk.ru/film/1405508/,нет,Операция Фортуна: Искусство побеждать,Operation Fortune: Ruse de Guerre,2022,да,6,739405
2023-03-01,https://www.kinopoisk.ru/film/839458/,да,Одни из нас,The Last of Us,2023,да,9,100088
2023-03-01,https://www.kinopoisk.ru/film/596208/,нет,Хоть раз в жизни,Begin again,2013,да,6,198277
2023-02-26,https://www.kinopoisk.ru/film/649917/,нет,По соображениям совести,Hacksaw Ridge,2016,да,7,324786
2023-02-19,https://www.kinopoisk.ru/film/448/,нет,Форрест Гамп,Forrest Gump,1994,да,8,13
2023-02-18,https://www.kinopoisk.ru/film/463694/,нет,Землетрясение,Tangshan da dizhen,2010,да,8,44560
2023-02-15,https://www.kinopoisk.ru/film/104927/,нет,Отпуск по обмену,The Holiday,2006,да,7,1581
2023-02-04,https://www.kinopoisk.ru/film/575180/,нет,Пираты Карибского моря: Мертвецы не рассказывают сказки,Pirates of the Caribbean: Dead Men Tell No Tales,2017,да,7,166426
2023-02-01,https://www.kinopoisk.ru/film/4370148/,нет,Чебурашка,,2022,да,6,751171
2023-01-28,https://www.kinopoisk.ru/film/4374/,нет,Пираты Карибского моря: Проклятие Черной жемчужины,Pirates of the Caribbean: The Curse of the Black Pearl,2003,да,7,22
2023-01-24,https://www.kinopoisk.ru/film/355/,нет,Пианист,The Pianist,2002,да,8,423
2023-01-23,https://www.kinopoisk.ru/film/4606/,нет,Без лица,Face/Off,1997,да,7,754
2023-01-14,https://www.kinopoisk.ru/film/1262160/,нет,Отец,The Father,2020,да,7,600354
2023-01-14,https://www.kinopoisk.ru/film/435/,нет,Зеленая миля,The Green Mile,1999,да,8,497
2023-01-13,https://www.kinopoisk.ru/film/526/,нет,Большой куш,Snatch,2000,да,7,107
2023-01-13,https://www.kinopoisk.ru/film/397667/,нет,Остров проклятых,Shutter Island,2009,да,7,11324
2023-01-13,https://www.kinopoisk.ru/film/342/,нет,Криминальное чтиво,Pulp Fiction,1994,да,8,680
2023-01-13,https://www.kinopoisk.ru/film/258687/,нет,Интерстеллар,Interstellar,2014,да,8,157336
2023-01-13,https://www.kinopoisk.ru/film/679486/,нет,Тайна Коко,Coco,2017,да,7,354912
2023-01-13,https://www.kinopoisk.ru/film/5059/,нет,"Знакомьтесь, Джо Блэк",Meet Joe Black,1998,да,7,297
2023-01-12,https://www.kinopoisk.ru/film/1008113/,нет,Таксист,Taeksi unjeonsa,2017,да,8,437068
2023-01-12,https://www.kinopoisk.ru/film/761933/,нет,Я – начало,I Origins,2014,да,7,244267
2023-01-11,https://www.kinopoisk.ru/film/527/,нет,День сурка,Groundhog Day,1993,да,8,137
2023-01-11,https://www.kinopoisk.ru/film/519/,нет,Человек дождя,Rain Man,1988,да,7,380
2023-01-10,https://www.kinopoisk.ru/film/1254133/,да,Мейр из Исттауна,Mare of Easttown,2021,да,8,115004
2023-01-10,https://www.kinopoisk.ru/film/808639/,нет,Дурак,,2014,да,8,285700
2023-01-08,https://www.kinopoisk.ru/film/361/,нет,Бойцовский клуб,Fight Club,1999,да,7,550
2023-01-08,https://www.kinopoisk.ru/film/89514/,нет,Рататуй,Ratatouille,2007,да,8,2062
2023-01-07,https://www.kinopoisk.ru/film/1043758/,нет,Паразиты,Gisaengchung,2019,да,9,496243
2023-01-07,https://www.kinopoisk.ru/film/1348487/,нет,Треугольник печали,Triangle of Sadness,2022,да,8,497828
2023-01-05,https://www.kinopoisk.ru/film/1449368/,нет,Дом Gucci,House of Gucci,2021,да,7,644495
2023-01-05,https://www.kinopoisk.ru/film/1209527/,нет,Три тысячи лет желаний,Three Thousand Years of Longing,2022,да,7,556694
2023-01-02,https://www.kinopoisk.ru/film/1263705/,нет,Еще по одной,Druk,2020,да,7,580175
2023-01-02,https://www.kinopoisk.ru/film/959606/,нет,Работа без авторства,Werk ohne Autor,2018,да,8,423612
2023-01-02,https://www.kinopoisk.ru/film/407636/,нет,Гарри Поттер и Дары Смерти: Часть II,Harry Potter and the Deathly Hallows - Part 2,2011,да,8,12445
2023-01-02,https://www.kinopoisk.ru/film/689/,нет,Гарри Поттер и философский камень,Harry Potter and the Sorcerer's Stone,2001,да,8,671
2023-01-02,https://www.kinopoisk.ru/film/4771048/,нет,Гром: Трудное детство,,2023,да,7,984317
2023-01-02,https://www.kinopoisk.ru/film/276762/,нет,Гарри Поттер и Дары Смерти: Часть I,Harry Potter and the Deathly Hallows - Part 1,2010,да,7,12444
2023-01-01,https://www.kinopoisk.ru/film/89515/,нет,Гарри Поттер и Принц-полукровка,Harry Potter and the Half-Blood Prince,2009,да,8,767
2022-12-31,https://www.kinopoisk.ru/film/48356/,нет,Гарри Поттер и Орден Феникса,Harry Potter and the Order of the Phoenix,2007,да,7,675
2022-12-31,https://www.kinopoisk.ru/film/8408/,нет,Гарри Поттер и Кубок огня,Harry Potter and the Goblet of Fire,2005,да,7,674
2022-12-30,https://www.kinopoisk.ru/film/322/,нет,Гарри Поттер и узник Азкабана,Harry Potter and the Prisoner of Azkaban,2004,да,8,673
2022-12-27,https://www.kinopoisk.ru/film/341/,нет,Амели,Le Fabuleux destin d'Amélie Poulain,2001,да,7,194
2022-12-27,https://www.kinopoisk.ru/film/6144/,нет,Реальная любовь,Love Actually,2003,да,6,508
2022-12-24,https://www.kinopoisk.ru/film/4541/,нет,Шоу Трумана,The Truman Show,1998,да,8,37165
2022-12-24,https://www.kinopoisk.ru/film/395/,нет,Шестое чувство,The Sixth Sense,1999,да,8,745
2022-08-04,https://www.kinopoisk.ru/film/5492/,нет,Вечное сияние чистого разума,Eternal Sunshine of the Spotless Mind,2004,да,8,38
2022-07-31,https://www.kinopoisk.ru/film/5012/,нет,Гаттака,Gattaca,1997,да,8,782
2022-06-28,https://www.kinopoisk.ru/film/1950/,нет,Контакт,Contact,1997,да,7,686
2022-06-23,https://www.kinopoisk.ru/film/1322324/,нет,Всё везде и сразу,Everything Everywhere All at Once,2021,да,8,545611
2022-06-19,https://www.kinopoisk.ru/film/104992/,нет,Дьявол носит Prada,The Devil Wears Prada,2006,да,8,350
2022-06-18,https://www.kinopoisk.ru/film/7643/,нет,Матильда,Matilda,1996,да,7,10830
2022-04-24,https://www.kinopoisk.ru/film/461939/,нет,Линкольн для адвоката,The Lincoln Lawyer,2011,да,7,50348
2022-04-23,https://www.kinopoisk.ru/film/989469/,нет,Путь к сердцу,Inner Workings,2016,да,7,406785
2022-04-22,https://www.kinopoisk.ru/film/47015/,нет,Убить Билла 2,Kill Bill: Vol. 2,2004,да,8,393
2022-04-21,https://www.kinopoisk.ru/film/2717/,нет,Убить Билла,Kill Bill: Vol. 1,2003,да,9,24
2022-04-17,https://www.kinopoisk.ru/film/395787/,нет,Семь жизней,Seven Pounds,2008,да,8,11321
2022-04-16,https://www.kinopoisk.ru/film/1048602/,да,Новый Папа,The New Pope,2020,да,7,88408
2022-04-16,https://www.kinopoisk.ru/film/760815/,нет,Стрингер,Nightcrawler,2013,да,7,242582
2022-04-09,https://www.kinopoisk.ru/film/7908/,нет,В поисках Немо,Finding Nemo,2003,да,9,12
2022-04-09,https://www.kinopoisk.ru/film/906042/,нет,Приключения Паддингтона 2,Paddington 2,2017,да,7,346648
2022-04-09,https://www.kinopoisk.ru/film/280172/,нет,Как приручить дракона,How to Train Your Dragon,2010,да,6,10191
2022-04-09,https://www.kinopoisk.ru/film/126196/,нет,Жизнь других,Das Leben der Anderen,2006,да,7,582
2022-04-09,https://www.kinopoisk.ru/film/571335/,да,Бесстыжие,Shameless,2011,да,8,34307
2022-04-05,https://www.kinopoisk.ru/film/251735/,нет,Опустевший город,Reign Over Me,2007,да,8,2355
2022-04-05,https://www.kinopoisk.ru/film/842493/,нет,Разрушение,Demolition,2015,да,7,303991
2022-04-04,https://www.kinopoisk.ru/film/568289/,нет,Богемская рапсодия,Bohemian Rhapsody,2018,да,8,424694
2022-04-04,https://www.kinopoisk.ru/film/893245/,нет,Основатель,The Founder,2016,да,6,310307
2022-04-04,https://www.kinopoisk.ru/film/1142541/,да,Атака титанов: Потерянные девушки,Shingeki no Kyojin: Lost Girls,2017,да,8,
2022-04-04,https://www.kinopoisk.ru/film/749374/,да,Атака титанов,Shingeki no kyojin,2013,да,9,1429
2022-04-03,https://www.kinopoisk.ru/film/522941/,нет,Выживший,The Revenant,2015,да,8,281957
2022-04-03,https://www.kinopoisk.ru/film/893361/,да,Молодой Папа,The Young Pope,2016,да,7,62699
2022-04-01,https://www.kinopoisk.ru/film/260162/,нет,Далласский клуб покупателей,Dallas Buyers Club,2013,да,7,152532
2022-03-30,https://www.kinopoisk.ru/film/324/,нет,"Поймай меня, если сможешь",Catch Me If You Can,2002,да,8,640
2022-02-26,https://www.kinopoisk.ru/film/1368311/,нет,Черный ящик,Boîte noire,2020,да,6,663260
2022-01-02,https://www.kinopoisk.ru/film/409424/,нет,Дюна,Dune: Part One,2021,да,8,438631
2021-12-26,https://www.kinopoisk.ru/film/1309570/,нет,Человек-паук: Нет пути домой,Spider-Man: No Way Home,2021,да,8,634649
2021-12-22,https://www.kinopoisk.ru/film/82441/,нет,Человек-паук 3: Враг в отражении,Spider-Man 3,2007,да,7,559
2021-04-30,https://www.kinopoisk.ru/film/823594/,да,Вечность,Forever,2014,да,7,60726
2021-04-27,https://www.kinopoisk.ru/film/1238506/,нет,Земля кочевников,Nomadland,2020,да,7,581734
2021-04-24,https://www.kinopoisk.ru/film/1138750/,да,Манифест,Manifest,2018,да,6,79696
2026-09-01,https://www.kinopoisk.ru/film/5506641/,нет,Очень страшное кино,Scary Movie,2026,да,,1273221
2026-08-15,https://www.kinopoisk.ru/film/1008408/,нет,Камуфляж и шпионаж,Spies in Disguise,2019,да,,431693
2026-08-11,https://www.kinopoisk.ru/film/81314/,нет,Отступники,The Departed,2006,да,,1422
2026-08-10,https://www.kinopoisk.ru/film/391/,нет,Заводной апельсин,A Clockwork Orange,1971,да,,185
2026-08-04,https://www.kinopoisk.ru/film/718222/,нет,Звёздные войны: Скайуокер. Восход,Star Wars: Episode IX - The Rise of Skywalker,2019,да,,181812
2026-08-04,https://www.kinopoisk.ru/film/718223/,нет,Звёздные войны: Последние джедаи,Star Wars: Episode VIII - The Last Jedi,2017,да,,181808
2026-08-04,https://www.kinopoisk.ru/film/714888/,нет,Звёздные войны: Пробуждение силы,Star Wars: Episode VII - The Force Awakens,2015,да,,140607
2026-08-04,https://www.kinopoisk.ru/film/447/,нет,Звёздные войны: Эпизод 6 – Возвращение Джедая,Star Wars: Episode VI - Return of the Jedi,1983,да,,1892
2026-08-04,https://www.kinopoisk.ru/film/338/,нет,Звёздные войны: Эпизод 5 – Империя наносит ответный удар,Star Wars: Episode V - The Empire Strikes Back,1980,да,,1891
2026-08-04,https://www.kinopoisk.ru/film/5619/,нет,Звёздные войны: Эпизод 3 – Месть ситхов,Star Wars: Episode III - Revenge of the Sith,2005,да,,1895
2026-08-04,https://www.kinopoisk.ru/film/844/,нет,Звёздные войны: Эпизод 2 – Атака клонов,Star Wars: Episode II - Attack of the Clones,2002,да,,1894
2026-08-04,https://www.kinopoisk.ru/film/6695/,нет,Звёздные войны: Эпизод 1 – Скрытая угроза,Star Wars: Episode I - The Phantom Menace,1999,да,,1893
2026-08-04,https://www.kinopoisk.ru/film/931677/,нет,Дюнкерк,Dunkirk,2017,да,,374720
2026-07-31,https://www.kinopoisk.ru/film/333/,нет,Звёздные войны: Эпизод 4 – Новая надежда,Star Wars,1977,да,,11
2026-07-30,https://www.kinopoisk.ru/film/1015471/,нет,Райя и последний дракон,Raya and the Last Dragon,2021,да,,527774
2026-07-30,https://www.kinopoisk.ru/film/706019/,нет,Не время умирать,No Time to Die,2020,да,,370172
2026-07-30,https://www.kinopoisk.ru/film/418/,нет,Цельнометаллическая оболочка,Full Metal Jacket,1987,да,,600
2026-07-21,https://www.kinopoisk.ru/film/5452841/,нет,Закулисье реальности,Backrooms,2026,да,,1083381
2026-07-09,https://www.kinopoisk.ru/film/5437614/,нет,Майкл,Michael,2026,да,,936075
2026-04-11,https://www.kinopoisk.ru/film/1382256/,нет,Проект Конец света,Project Hail Mary,2026,да,,687163
2026-03-28,https://www.kinopoisk.ru/film/273064/,нет,Доказательство смерти,Death Proof,2007,да,,1991
2026-03-25,https://www.kinopoisk.ru/film/81530/,нет,Матч поинт,Match Point,2005,да,,116
2026-03-21,https://www.kinopoisk.ru/film/841700/,нет,Марсианин,The Martian,2015,да,,286217
2026-03-20,https://www.kinopoisk.ru/film/7605773/,нет,Простая случайность,Yek tasadof-e sadeh,2025,да,,1456349
2026-03-18,https://www.kinopoisk.ru/film/61271/,нет,Загадочная кожа,Mysterious Skin,2004,да,,11171
2026-03-18,https://www.kinopoisk.ru/film/535243/,нет,Каскадёры,The Fall Guy,2024,да,,746036
2026-03-13,https://www.kinopoisk.ru/film/6871/,нет,Пляж,The Beach,2000,да,,1907
2026-03-13,https://www.kinopoisk.ru/film/979148/,нет,Назови меня своим именем,Call Me by Your Name,2017,да,,398818
2026-03-06,https://www.kinopoisk.ru/film/718811/,нет,Прибытие,Arrival,2016,да,,329865
2026-02-27,https://www.kinopoisk.ru/film/5454868/,нет,"Хамнет: История, вдохновившая Гамлета",Hamnet,2025,да,,858024
2026-02-23,https://www.kinopoisk.ru/film/5499518/,нет,Грешники,Sinners,2025,да,,1233413
2026-02-21,https://www.kinopoisk.ru/film/3608/,нет,С широко закрытыми глазами,Eyes Wide Shut,1999,да,,345
2026-02-19,https://www.kinopoisk.ru/film/1378893/,нет,Бугония,Bugonia,2025,да,,701387
2026-02-18,https://www.kinopoisk.ru/film/5368141/,нет,Солёная тропа,The Salt Path,2024,да,,1127625
2026-02-13,https://www.kinopoisk.ru/film/4825582/,нет,Одинокие волки,Wolfs,2024,да,,877817
2026-01-27,https://www.kinopoisk.ru/film/5268266/,нет,Возвращение в Сайлент Хилл,Return to Silent Hill,2025,да,,680493
2026-01-27,https://www.kinopoisk.ru/film/6750360/,нет,Горничная,The Housemaid,2025,да,,1368166
2026-01-26,https://www.kinopoisk.ru/film/6290547/,нет,Марти Великолепный,Marty Supreme,2025,да,,1317288
2026-01-26,https://www.kinopoisk.ru/film/5437094/,нет,Битва за битвой,One Battle After Another,2025,да,,1054867
2026-01-21,https://www.kinopoisk.ru/film/251733/,нет,Аватар,Avatar,2009,да,,19995
2026-01-21,https://www.kinopoisk.ru/film/570402/,нет,Аватар: Пламя и пепел,Avatar: Fire and Ash,2025,да,,83533
2026-01-19,https://www.kinopoisk.ru/film/1055194/,нет,Грейхаунд,Greyhound,2020,да,,516486
2026-01-14,https://www.kinopoisk.ru/film/1077781/,нет,Убийцы цветочной луны,Killers of the Flower Moon,2023,да,,466420
2026-01-13,https://www.kinopoisk.ru/film/5453231/,нет,Бухта Бэррона,Barron's Cove,2024,да,,1128546
2026-01-13,https://www.kinopoisk.ru/film/866/,нет,Неуязвимый,Unbreakable,2000,да,,9741
2026-01-12,https://www.kinopoisk.ru/film/6374/,нет,Авиатор,The Aviator,2004,да,,2567
2026-01-09,https://www.kinopoisk.ru/film/823616/,нет,Финч,Finch,2021,да,,522402
2026-01-08,https://www.kinopoisk.ru/film/9997408/,да,Жаркое соперничество,Heated Rivalry,2025,да,,301507
2026-01-08,https://www.kinopoisk.ru/film/915196/,да,Очень странные дела,Stranger Things,2016,да,,66732
2026-01-08,https://www.kinopoisk.ru/film/472/,нет,Индиана Джонс и последний крестовый поход,Indiana Jones and the Last Crusade,1989,да,,89
2026-01-06,https://www.kinopoisk.ru/film/6600202/,да,Друзья и соседи,Your Friends & Neighbors,2025,да,,241609
2026-01-06,https://www.kinopoisk.ru/film/7122/,нет,Индиана Джонс и Храм судьбы,Indiana Jones and the Temple of Doom,1984,да,,87
2026-01-05,https://www.kinopoisk.ru/film/5501397/,нет,Первый на Олимпе,,2025,да,,1273698
2026-01-05,https://www.kinopoisk.ru/film/339/,нет,Индиана Джонс: В поисках утраченного ковчега,Raiders of the Lost Ark,1981,да,,85
2026-01-04,https://www.kinopoisk.ru/film/1234808/,нет,Август,,2025,да,,586387
2025-12-12,https://www.kinopoisk.ru/film/5265603/,нет,Зверополис 2,Zootopia 2,2025,да,,1084242
2025-11-13,https://www.kinopoisk.ru/film/5069690/,нет,Земмельвейс,Semmelweis,2023,да,,1016683
2025-11-13,https://www.kinopoisk.ru/film/6605654/,да,Камбэк,,2025,да,,301669
2025-11-09,https://www.kinopoisk.ru/film/195615/,нет,Механик,The Mechanic,2010,да,,27582
2025-11-09,https://www.kinopoisk.ru/film/3447/,нет,Миссия: невыполнима 2,Mission: Impossible II,2000,да,,955
2025-11-04,https://www.kinopoisk.ru/film/3961/,нет,Миссия: невыполнима,Mission: Impossible,1996,да,,954
2025-11-02,https://www.kinopoisk.ru/film/5622/,нет,Сонная Лощина,Sleepy Hollow,1999,да,,2668
2025-10-31,https://www.kinopoisk.ru/film/311268/,нет,Никогда не сдавайся,Never Back Down,2008,да,,8456
2025-10-28,https://www.kinopoisk.ru/film/1289334/,нет,Голодные игры: Баллада о змеях и певчих птицах,The Hunger Games: The Ballad of Songbirds & Snakes,2023,да,,695721
2025-10-27,https://www.kinopoisk.ru/film/426053/,нет,Ранго,Rango,2011,да,,44896
2025-10-27,https://www.kinopoisk.ru/film/319/,нет,Терминатор 3: Восстание машин,Terminator 3: Rise of the Machines,2003,да,,296
2025-10-22,https://www.kinopoisk.ru/film/930534/,нет,Сплит,Split,2017,да,,381288
2025-10-18,https://www.kinopoisk.ru/film/444/,нет,Терминатор 2: Судный день,Terminator 2: Judgment Day,1991,да,,280
2025-10-18,https://www.kinopoisk.ru/film/507/,нет,Терминатор,The Terminator,1984,да,,218
2025-10-13,https://www.kinopoisk.ru/film/5212124/,нет,Собиратель душ,Longlegs,2023,да,,1226578
2025-10-12,https://www.kinopoisk.ru/film/450289/,нет,Машина времени в джакузи,Hot Tub Time Machine,2010,да,,23048
2025-10-08,https://www.kinopoisk.ru/film/505898/,нет,Аватар: Путь воды,Avatar: The Way of Water,2022,да,,76600
2025-10-05,https://www.kinopoisk.ru/film/2053/,нет,Послезавтра,The Day After Tomorrow,2004,да,,435
2025-10-05,https://www.kinopoisk.ru/film/49166/,нет,Коралина в Стране Кошмаров,Coraline,2008,да,,14836
2025-10-03,https://www.kinopoisk.ru/film/413447/,нет,2012,2012,2009,да,,14161
2025-10-02,https://www.kinopoisk.ru/film/180577/,нет,Девять,9,2009,да,,12244
2025-09-24,https://www.kinopoisk.ru/film/7103/,нет,Назад в будущее 3,Back to the Future Part III,1990,да,,196
2025-09-23,https://www.kinopoisk.ru/film/1290942/,нет,Долгая прогулка,The Long Walk,2025,да,,604079
2025-09-22,https://www.kinopoisk.ru/film/5502/,нет,Назад в будущее 2,Back to the Future Part II,1989,да,,165
2025-09-18,https://www.kinopoisk.ru/film/4965740/,нет,Тогда. Сейчас. Потом,Here,2024,да,,940139
2025-09-16,https://www.kinopoisk.ru/film/468940/,нет,Спасатели Малибу,Baywatch,2017,да,,339846
2025-09-16,https://www.kinopoisk.ru/film/476/,нет,Назад в будущее,Back to the Future,1985,да,,105
2025-09-16,https://www.kinopoisk.ru/film/409118/,нет,Храбрая сердцем,Brave,2012,да,,62177
2025-09-14,https://www.kinopoisk.ru/film/1933/,нет,Голый пистолет 33 1/3: Последний выпад,Naked Gun 33 1/3: The Final Insult,1994,да,,36593
2025-09-13,https://www.kinopoisk.ru/film/5277/,нет,Мулан,Mulan,1998,да,,10674
2025-09-11,https://www.kinopoisk.ru/film/309/,нет,Эквилибриум,Equilibrium,2002,да,,7299
2025-09-11,https://www.kinopoisk.ru/film/447301/,нет,Начало,Inception,2010,да,,27205
2025-09-10,https://www.kinopoisk.ru/film/7611/,нет,Дом из песка и тумана,House of Sand and Fog,2003,да,,11093
2025-09-09,https://www.kinopoisk.ru/film/264829/,нет,Встречное расследование,Contre-enquête,2007,да,,21946
2025-09-09,https://www.kinopoisk.ru/film/1047956/,нет,Девушка в тумане,La ragazza nella nebbia,2017,да,,468202
2025-09-08,https://www.kinopoisk.ru/film/2388/,нет,Голый пистолет 2 1/2: Запах страха,The Naked Gun 2½: The Smell of Fear,1991,да,,37137
2025-09-06,https://www.kinopoisk.ru/film/4067/,нет,Голый пистолет,The Naked Gun: From the Files of Police Squad!,1988,да,,37136
2025-09-05,https://www.kinopoisk.ru/film/573869/,нет,Большие глаза,Big Eyes,2014,да,,87093
2025-09-04,https://www.kinopoisk.ru/film/522876/,нет,Век Адалин,The Age of Adaline,2015,да,,293863
2025-09-04,https://www.kinopoisk.ru/film/49684/,нет,Ходячий замок,Howl no Ugoku Shiro,2004,да,,4935
2025-09-02,https://www.kinopoisk.ru/film/441/,нет,Принцесса Мононоке,Mononoke-hime,1997,да,,128
2025-08-28,https://www.kinopoisk.ru/film/5406956/,нет,Жизнь Чака,The Life of Chuck,2024,да,,842924
2025-08-28,https://www.kinopoisk.ru/film/1047492/,нет,Балерина,Ballerina,2025,да,,541671
2025-08-28,https://www.kinopoisk.ru/film/495518/,нет,Один день,One Day,2011,да,,51828
2025-08-28,https://www.kinopoisk.ru/film/580639/,нет,Слова,The Words,2012,да,,83686
2025-08-25,https://www.kinopoisk.ru/film/1846/,нет,Небесный замок Лапута,Tenkuu no Shiro Laputa,1986,да,,10515
2025-08-24,https://www.kinopoisk.ru/film/427198/,нет,Социальная сеть,The Social Network,2010,да,,37799
2025-08-23,https://www.kinopoisk.ru/film/8240/,нет,Навсикая из долины ветров,Kaze no tani no Naushika,1984,да,,81
2025-08-22,https://www.kinopoisk.ru/film/8224/,нет,Акира,Akira,1987,да,,149
2025-08-19,https://www.kinopoisk.ru/film/5446941/,нет,Материалистка,Materialists,2025,да,,1136867
2025-08-19,https://www.kinopoisk.ru/film/370/,нет,Унесённые призраками,Sen to Chihiro no kamikakushi,2001,да,,129
2025-08-18,https://www.kinopoisk.ru/film/1192848/,нет,Букашки 2,Minuscule 2: Les mandibules du bout du monde,2018,да,,513302
2025-08-17,https://www.kinopoisk.ru/film/708278/,нет,Букашки. Приключение в Долине муравьев,Minuscule: La vallée des fourmis perdues,2013,да,,140870
2025-08-10,https://www.kinopoisk.ru/film/584/,нет,Адаптация,Adaptation.,2002,да,,2757
2025-08-07,https://www.kinopoisk.ru/film/988782/,нет,Ральф против интернета,Ralph Breaks the Internet,2018,да,,404368
2025-08-05,https://www.kinopoisk.ru/film/824437/,нет,Меч короля Артура,King Arthur: Legend of the Sword,2017,да,,274857
2025-07-30,https://www.kinopoisk.ru/film/712/,нет,Бессонница,Insomnia,2002,да,,320
2025-07-29,https://www.kinopoisk.ru/film/586260/,нет,Ральф,Wreck-It Ralph,2012,да,,82690
2025-07-28,https://www.kinopoisk.ru/film/1990/,нет,На гребне волны,Point Break,1991,да,,1089
2025-07-27,https://www.kinopoisk.ru/film/325/,нет,Крестный отец,The Godfather,1972,да,,238
2025-07-26,https://www.kinopoisk.ru/film/4695/,нет,Лицо со шрамом,Scarface,1983,да,,111
2025-07-24,https://www.kinopoisk.ru/film/3793/,нет,Константин: Повелитель тьмы,Constantine,2005,да,,561
2025-07-21,https://www.kinopoisk.ru/film/5003510/,нет,F1,F1,2025,да,,911430
2025-07-21,https://www.kinopoisk.ru/film/42571/,нет,Иди и смотри,,1985,да,,25237
2025-07-20,https://www.kinopoisk.ru/film/947898/,нет,Проклятие Аннабель: Зарождение зла,Annabelle: Creation,2017,да,,396422
2025-07-20,https://www.kinopoisk.ru/film/808062/,нет,Проклятие Аннабель,Annabelle,2014,да,,250546
2025-07-19,https://www.kinopoisk.ru/film/842567/,нет,Босс-молокосос,The Boss Baby,2017,да,,295693
2025-07-09,https://www.kinopoisk.ru/film/5460719/,нет,Финикийская схема,The Phoenician Scheme,2025,да,,1137350
2025-07-09,https://www.kinopoisk.ru/film/546915/,нет,Тихоокеанский рубеж,Pacific Rim,2013,да,,68726
2025-07-08,https://www.kinopoisk.ru/film/405608/,нет,Мегамозг,Megamind,2010,да,,38055
2025-07-07,https://www.kinopoisk.ru/film/1254052/,нет,Проклятие монахини 2,The Nun II,2023,да,,968051
2025-07-06,https://www.kinopoisk.ru/film/1009142/,нет,Зверопой 2,Sing 2,2021,да,,438695
2025-07-06,https://www.kinopoisk.ru/film/821008/,нет,Зверопой,Sing,2016,да,,335797
2025-07-06,https://www.kinopoisk.ru/film/991225/,нет,Проклятие монахини,The Nun,2018,да,,439079
2025-07-04,https://www.kinopoisk.ru/film/474953/,нет,Шерлок Холмс: Игра теней,Sherlock Holmes: A Game of Shadows,2011,да,,58574
2025-07-04,https://www.kinopoisk.ru/film/1108494/,нет,Семья по-быстрому,Instant Family,2018,да,,491418
2025-07-01,https://www.kinopoisk.ru/film/420923/,нет,Шерлок Холмс,Sherlock Holmes,2009,да,,10528
2025-07-01,https://www.kinopoisk.ru/film/839650/,нет,Суперсемейка 2,Incredibles 2,2018,да,,260513
2025-07-01,https://www.kinopoisk.ru/film/38903/,нет,Суперсемейка,The Incredibles,2004,да,,9806
2025-05-24,https://www.kinopoisk.ru/film/195941/,нет,Супергеройское кино,Superhero Movie,2008,да,,11918
